Reporting Account Number,Reporting Account Name,Source Account Number,Source Account Name,IAS Reference Number,Client Reference Number,Mellon Security ID,Xref Security ID,Security Description 1,Security Description 2,Country Code,Country Name,Shares/Par,FX Receivables,Transaction Category,Transaction Code,Transaction Description 1,Transaction Description 2,Broker Name,Broker Code,Asset-Type/Sub-Category,Subcategory Code,Firm Code,Trade Date,Reported Date,Posted Date,Effective Date,Actual Settle Date,Contract Settle Date,Selection Date,Local Currency Name,Local Currency Code,Local Domestic Tax Reclaim Amount,Local Domestic Tax Expense Amount,Local DTR Amount,Local Txn Amount,Local Cost,Local Gain/Loss,Investment Gain/Loss Local,Investment Gain/Loss Local - Short,Investment Gain/Loss Local - Long,Local Price,Acct Base Currency Name,Acct Base Currency Code,Status,Base Domestic Tax Reclaim Amount,Base Domestic Tax Expense Amount,Base DTR Amount,Base Txn Amount,Base Cost,Base Gain/Loss,Investment Gain/Loss Base,Investment Gain/Loss Base - Short,Investment Gain/Loss Base - Long,Currency Gain/Loss Base,Currency Gain/Loss Base - Short,Currency Gain/Loss Base - Long,GL Account,GL Description,Base Price,Base Exchange Rate,Base Commission,Base Fees,Local Commission,Local Fees,Begin Date,End Date,Report Run Date,Client ID,Long/Short,Custom Unit Status,Value Factor,Tax Code,Tax Code Description,Link Ref,Issuer ID,Counterparty Name,CINS,CUSIP,Ticker,ISIN,SEDOL,Valoren,Sicovam,WPK,Quick,Client Instrument ID,IAS Record Locator,Acctg Status Update (EST),Primary GSP Account,Extended GSP Account Number,Contract Rate
KSBG70000000,TOTAL ABS RETURN,KSBF70053002,CAPITALSPRING,20201229S000010,GSF201229472,NA9123459,NA9123459,USD (UNITED STATES DOLLAR),,NA,UNITED STATES,0,0,RECEIPTS AND DISBURSEMENT TRANSACTIONS,CW,FROM :8385648400 10 MMD    TO,:8380848400 10 MMD,,,CASH TRANSFERRED OUT,#160,A1,12/29/2020,12/29/2020,12/29/2020,12/29/2020,12/29/2020,,12/29/2020,U.S. DOLLAR,USD,0,0,0,"-678,580.85","-678,580.85",0,0,0,0,0,U.S. DOLLAR,USD,PRELIMINARY,0,0,0,"-678,580.85","-678,580.85",0,0,0,0,0,0,0,790000,TRANSFER - CASH DISBURSED,0,1,0,0,0,0,12/1/2020,2/1/2021,2/1/2021,,LONG,ADDED,100,540,TRANSFER DISBURSEMENT,,NA1031,,,NA9123459,,,,,,,,NA9123459,20364000010S,1/29/2021 23:37,838564,838564,0
KSBG44750000,TOTAL CASH EQUIV,KSBF47500002,ENDOWMENT CASH,20201230S000090,GSF201230491,NA9123459,NA9123459,USD (UNITED STATES DOLLAR),,NA,UNITED STATES,0,0,RECEIPTS AND DISBURSEMENT TRANSACTIONS,CD,FROM :8383788400 10 MMD    TO,:8380848400 10 MMD,,,CASH TRANSFERRED IN,#085,A1,12/30/2020,12/30/2020,12/30/2020,12/30/2020,12/30/2020,,12/30/2020,U.S. DOLLAR,USD,0,0,0,"3,339,166.59","3,339,166.59",0,0,0,0,0,U.S. DOLLAR,USD,PRELIMINARY,0,0,0,"3,339,166.59","3,339,166.59",0,0,0,0,0,0,0,690000,TRANSFER - CASH RECEIPT,0,1,0,0,0,0,12/1/2020,2/1/2021,2/1/2021,,LONG,ADDED,100,138,TRANSFER RECEIPT,,NA1031,,,NA9123459,,,,,,,,NA9123459,20365000090S,1/29/2021 23:37,838084,838084,0
KSBG44750000,TOTAL CASH EQUIV,KSBF47500002,ENDOWMENT CASH,20201230S000100,GSF201230491,NA9123459,NA9123459,USD (UNITED STATES DOLLAR),,NA,UNITED STATES,0,0,RECEIPTS AND DISBURSEMENT TRANSACTIONS,CD,FROM :1973118400 10 MMD    TO,:8380848400 10 MMD,,,CASH TRANSFERRED IN,#085,A1,12/30/2020,12/30/2020,12/30/2020,12/30/2020,12/30/2020,,12/30/2020,U.S. DOLLAR,USD,0,0,0,"227,833.51","227,833.51",0,0,0,0,0,U.S. DOLLAR,USD,PRELIMINARY,0,0,0,"227,833.51","227,833.51",0,0,0,0,0,0,0,690000,TRANSFER - CASH RECEIPT,0,1,0,0,0,0,12/1/2020,2/1/2021,2/1/2021,,LONG,ADDED,100,138,TRANSFER RECEIPT,,NA1031,,,NA9123459,,,,,,,,NA9123459,20365000100S,1/29/2021 23:37,838084,838084,0
KSBG44750000,TOTAL CASH EQUIV,KSBF47500002,ENDOWMENT CASH,20201230S000110,GSF201230491,NA9123459,NA9123459,USD (UNITED STATES DOLLAR),,NA,UNITED STATES,0,0,RECEIPTS AND DISBURSEMENT TRANSACTIONS,CD,FROM :8384388400 10 MMD    TO,:8380848400 10 MMD,,,CASH TRANSFERRED IN,#085,A1,12/30/2020,12/30/2020,12/30/2020,12/30/2020,12/30/2020,,12/30/2020,U.S. DOLLAR,USD,0,0,0,"20,474.00","20,474.00",0,0,0,0,0,U.S. DOLLAR,USD,PRELIMINARY,0,0,0,"20,474.00","20,474.00",0,0,0,0,0,0,0,690000,TRANSFER - CASH RECEIPT,0,1,0,0,0,0,12/1/2020,2/1/2021,2/1/2021,,LONG,ADDED,100,138,TRANSFER RECEIPT,,NA1031,,,NA9123459,,,,,,,,NA9123459,20365000110S,1/29/2021 23:37,838084,838084,0
KSBG44750000,TOTAL CASH EQUIV,KSBF47500002,ENDOWMENT CASH,20201230S000120,GSF201230491,NA9123459,NA9123459,USD (UNITED STATES DOLLAR),,NA,UNITED STATES,0,0,RECEIPTS AND DISBURSEMENT TRANSACTIONS,CD,FROM :8385798400 10 MMD    TO,:8380848400 10 MMD,,,CASH TRANSFERRED IN,#085,A1,12/30/2020,12/30/2020,12/30/2020,12/30/2020,12/30/2020,,12/30/2020,U.S. DOLLAR,USD,0,0,0,"398,906.30","398,906.30",0,0,0,0,0,U.S. DOLLAR,USD,PRELIMINARY,0,0,0,"398,906.30","398,906.30",0,0,0,0,0,0,0,690000,TRANSFER - CASH RECEIPT,0,1,0,0,0,0,12/1/2020,2/1/2021,2/1/2021,,LONG,ADDED,100,138,TRANSFER RECEIPT,,NA1031,,,NA9123459,,,,,,,,NA9123459,20365000120S,1/29/2021 23:37,838084,838084,0
KSBG44750000,TOTAL CASH EQUIV,KSBF47500002,ENDOWMENT CASH,20201230S000150,GSF201230492,NA9123459,NA9123459,USD (UNITED STATES DOLLAR),,NA,UNITED STATES,0,0,RECEIPTS AND DISBURSEMENT TRANSACTIONS,CD,FROM :8384898400 10 MMD    TO,:8380848400 10 MMD,,,CASH TRANSFERRED IN,#085,A1,12/30/2020,12/30/2020,12/30/2020,12/30/2020,12/30/2020,,12/30/2020,U.S. DOLLAR,USD,0,0,0,"139,877.00","139,877.00",0,0,0,0,0,U.S. DOLLAR,USD,PRELIMINARY,0,0,0,"139,877.00","139,877.00",0,0,0,0,0,0,0,690000,TRANSFER - CASH RECEIPT,0,1,0,0,0,0,12/1/2020,2/1/2021,2/1/2021,,LONG,ADDED,100,138,TRANSFER RECEIPT,,NA1031,,,NA9123459,,,,,,,,NA9123459,20365000150S,1/29/2021 23:37,838084,838084,0
KSBG44750000,TOTAL CASH EQUIV,KSBF47500002,ENDOWMENT CASH,20201230S000160,GSF201230492,NA9123459,NA9123459,USD (UNITED STATES DOLLAR),,NA,UNITED STATES,0,0,RECEIPTS AND DISBURSEMENT TRANSACTIONS,CD,FROM :8383778400 10 MMD    TO,:8380848400 10 MMD,,,CASH TRANSFERRED IN,#085,A1,12/30/2020,12/30/2020,12/30/2020,12/30/2020,12/30/2020,,12/30/2020,U.S. DOLLAR,USD,0,0,0,"1,045,369.05","1,045,369.05",0,0,0,0,0,U.S. DOLLAR,USD,PRELIMINARY,0,0,0,"1,045,369.05","1,045,369.05",0,0,0,0,0,0,0,690000,TRANSFER - CASH RECEIPT,0,1,0,0,0,0,12/1/2020,2/1/2021,2/1/2021,,LONG,ADDED,100,138,TRANSFER RECEIPT,,NA1031,,,NA9123459,,,,,,,,NA9123459,20365000160S,1/29/2021 23:37,838084,838084,0
KSBG44750000,TOTAL CASH EQUIV,KSBF47500002,ENDOWMENT CASH,20201230S000170,GSF201230492,NA9123459,NA9123459,USD (UNITED STATES DOLLAR),,NA,UNITED STATES,0,0,RECEIPTS AND DISBURSEMENT TRANSACTIONS,CD,FROM :8384998400 10 MMD    TO,:8380848400 10 MMD,,,CASH TRANSFERRED IN,#085,A1,12/30/2020,12/30/2020,12/30/2020,12/30/2020,12/30/2020,,12/30/2020,U.S. DOLLAR,USD,0,0,0,"1,368,814.19","1,368,814.19",0,0,0,0,0,U.S. DOLLAR,USD,PRELIMINARY,0,0,0,"1,368,814.19","1,368,814.19",0,0,0,0,0,0,0,690000,TRANSFER - CASH RECEIPT,0,1,0,0,0,0,12/1/2020,2/1/2021,2/1/2021,,LONG,ADDED,100,138,TRANSFER RECEIPT,,NA1031,,,NA9123459,,,,,,,,NA9123459,20365000170S,1/29/2021 23:37,838084,838084,0
KSBG44750000,TOTAL CASH EQUIV,KSBF47500002,ENDOWMENT CASH,20201230S000180,GSF201230492,NA9123459,NA9123459,USD (UNITED STATES DOLLAR),,NA,UNITED STATES,0,0,RECEIPTS AND DISBURSEMENT TRANSACTIONS,CD,FROM :8385038400 10 MMD    TO,:8380848400 10 MMD,,,CASH TRANSFERRED IN,#085,A1,12/30/2020,12/30/2020,12/30/2020,12/30/2020,12/30/2020,,12/30/2020,U.S. DOLLAR,USD,0,0,0,"193,685.60","193,685.60",0,0,0,0,0,U.S. DOLLAR,USD,PRELIMINARY,0,0,0,"193,685.60","193,685.60",0,0,0,0,0,0,0,690000,TRANSFER - CASH RECEIPT,0,1,0,0,0,0,12/1/2020,2/1/2021,2/1/2021,,LONG,ADDED,100,138,TRANSFER RECEIPT,,NA1031,,,NA9123459,,,,,,,,NA9123459,20365000180S,1/29/2021 23:37,838084,838084,0
KSBG44750000,TOTAL CASH EQUIV,KSBF47500002,ENDOWMENT CASH,20201230S000010,NRF2012160F3,NA9123459,NA9123459,USD (UNITED STATES DOLLAR),,NA,UNITED STATES,0,0,RECEIPTS AND DISBURSEMENT TRANSACTIONS,CW,FROM 8380848400 TO 8384478400,,,,CASH TRANSFERRED OUT,#160,A1,12/30/2020,12/30/2020,12/30/2020,12/30/2020,12/30/2020,,12/30/2020,U.S. DOLLAR,USD,0,0,0,"-600,000.00","-600,000.00",0,0,0,0,0,U.S. DOLLAR,USD,PRELIMINARY,0,0,0,"-600,000.00","-600,000.00",0,0,0,0,0,0,0,790000,TRANSFER - CASH DISBURSED,0,1,0,0,0,0,12/1/2020,2/1/2021,2/1/2021,,LONG,ADDED,100,540,TRANSFER DISBURSEMENT,,NA1031,,,NA9123459,,,,,,,,NA9123459,20365000010S,1/29/2021 23:37,838084,838084,0
KSBG44750000,TOTAL CASH EQUIV,KSBF47500002,ENDOWMENT CASH,20201230S000020,NRF2012160F3,NA9123459,NA9123459,USD (UNITED STATES DOLLAR),,NA,UNITED STATES,0,0,RECEIPTS AND DISBURSEMENT TRANSACTIONS,CW,FROM 8380848400 TO 1315198400,,,,CASH TRANSFERRED OUT,#160,A1,12/30/2020,12/30/2020,12/30/2020,12/30/2020,12/30/2020,,12/30/2020,U.S. DOLLAR,USD,0,0,0,"-693,913.00","-693,913.00",0,0,0,0,0,U.S. DOLLAR,USD,PRELIMINARY,0,0,0,"-693,913.00","-693,913.00",0,0,0,0,0,0,0,790000,TRANSFER - CASH DISBURSED,0,1,0,0,0,0,12/1/2020,2/1/2021,2/1/2021,,LONG,ADDED,100,540,TRANSFER DISBURSEMENT,,NA1031,,,NA9123459,,,,,,,,NA9123459,20365000020S,1/29/2021 23:37,838084,838084,0
KSBG44750000,TOTAL CASH EQUIV,KSBF47500002,ENDOWMENT CASH,20201230S000030,NRF2012160F3,NA9123459,NA9123459,USD (UNITED STATES DOLLAR),,NA,UNITED STATES,0,0,RECEIPTS AND DISBURSEMENT TRANSACTIONS,CW,FROM 8380848400 TO 1315128400,,,,CASH TRANSFERRED OUT,#160,A1,12/30/2020,12/30/2020,12/30/2020,12/30/2020,12/30/2020,,12/30/2020,U.S. DOLLAR,USD,0,0,0,"-156,522.00","-156,522.00",0,0,0,0,0,U.S. DOLLAR,USD,PRELIMINARY,0,0,0,"-156,522.00","-156,522.00",0,0,0,0,0,0,0,790000,TRANSFER - CASH DISBURSED,0,1,0,0,0,0,12/1/2020,2/1/2021,2/1/2021,,LONG,ADDED,100,540,TRANSFER DISBURSEMENT,,NA1031,,,NA9123459,,,,,,,,NA9123459,20365000030S,1/29/2021 23:37,838084,838084,0
KSBG44750000,TOTAL CASH EQUIV,KSBF47500002,ENDOWMENT CASH,20201230S000040,NRF2012170FD,NA9123459,NA9123459,USD (UNITED STATES DOLLAR),,NA,UNITED STATES,0,0,RECEIPTS AND DISBURSEMENT TRANSACTIONS,CW,FROM 8380848400 TO 8383328400,,,,CASH TRANSFERRED OUT,#160,A1,12/30/2020,12/30/2020,12/30/2020,12/30/2020,12/30/2020,,12/30/2020,U.S. DOLLAR,USD,0,0,0,"-37,515.00","-37,515.00",0,0,0,0,0,U.S. DOLLAR,USD,PRELIMINARY,0,0,0,"-37,515.00","-37,515.00",0,0,0,0,0,0,0,790000,TRANSFER - CASH DISBURSED,0,1,0,0,0,0,12/1/2020,2/1/2021,2/1/2021,,LONG,ADDED,100,540,TRANSFER DISBURSEMENT,,NA1031,,,NA9123459,,,,,,,,NA9123459,20365000040S,1/29/2021 23:37,838084,838084,0
KSBG44750000,TOTAL CASH EQUIV,KSBF47500002,ENDOWMENT CASH,20201230S000050,NRF201222004,NA9123459,NA9123459,USD (UNITED STATES DOLLAR),,NA,UNITED STATES,0,0,RECEIPTS AND DISBURSEMENT TRANSACTIONS,CW,FROM 8380848400 TO 4892598400,,,,CASH TRANSFERRED OUT,#160,A1,12/30/2020,12/30/2020,12/30/2020,12/30/2020,12/30/2020,,12/30/2020,U.S. DOLLAR,USD,0,0,0,"-770,000.00","-770,000.00",0,0,0,0,0,U.S. DOLLAR,USD,PRELIMINARY,0,0,0,"-770,000.00","-770,000.00",0,0,0,0,0,0,0,790000,TRANSFER - CASH DISBURSED,0,1,0,0,0,0,12/1/2020,2/1/2021,2/1/2021,,LONG,ADDED,100,540,TRANSFER DISBURSEMENT,,NA1031,,,NA9123459,,,,,,,,NA9123459,20365000050S,1/29/2021 23:37,838084,838084,0
KSBG44750000,TOTAL CASH EQUIV,KSBF47500002,ENDOWMENT CASH,20201230S000060,GSF201230491,NA9123459,NA9123459,USD (UNITED STATES DOLLAR),,NA,UNITED STATES,0,0,RECEIPTS AND DISBURSEMENT TRANSACTIONS,CW,FROM :8380848400 10 MMD    TO,:8693758400 10 MMD,,,CASH TRANSFERRED OUT,#160,A1,12/30/2020,12/30/2020,12/30/2020,12/30/2020,12/30/2020,,12/30/2020,U.S. DOLLAR,USD,0,0,0,"-75,000,000.00","-75,000,000.00",0,0,0,0,0,U.S. DOLLAR,USD,PRELIMINARY,0,0,0,"-75,000,000.00","-75,000,000.00",0,0,0,0,0,0,0,790000,TRANSFER - CASH DISBURSED,0,1,0,0,0,0,12/1/2020,2/1/2021,2/1/2021,,LONG,ADDED,100,540,TRANSFER DISBURSEMENT,,NA1031,,,NA9123459,,,,,,,,NA9123459,20365000060S,1/29/2021 23:37,838084,838084,0
KSBG44750000,TOTAL CASH EQUIV,KSBF47500002,ENDOWMENT CASH,20201230S000070,GSF201230491,NA9123459,NA9123459,USD (UNITED STATES DOLLAR),,NA,UNITED STATES,0,0,RECEIPTS AND DISBURSEMENT TRANSACTIONS,CW,FROM :8380848400 10 MMD    TO,:9141458400 10 MMD,,,CASH TRANSFERRED OUT,#160,A1,12/30/2020,12/30/2020,12/30/2020,12/30/2020,12/30/2020,,12/30/2020,U.S. DOLLAR,USD,0,0,0,"-15,000,000.00","-15,000,000.00",0,0,0,0,0,U.S. DOLLAR,USD,PRELIMINARY,0,0,0,"-15,000,000.00","-15,000,000.00",0,0,0,0,0,0,0,790000,TRANSFER - CASH DISBURSED,0,1,0,0,0,0,12/1/2020,2/1/2021,2/1/2021,,LONG,ADDED,100,540,TRANSFER DISBURSEMENT,,NA1031,,,NA9123459,,,,,,,,NA9123459,20365000070S,1/29/2021 23:37,838084,838084,0
KSBG44750000,TOTAL CASH EQUIV,KSBF47500002,ENDOWMENT CASH,20201230S000080,GSF201230491,NA9123459,NA9123459,USD (UNITED STATES DOLLAR),,NA,UNITED STATES,0,0,RECEIPTS AND DISBURSEMENT TRANSACTIONS,CW,FROM :8380848400 10 MMD    TO,:9141838400 10 MMD,,,CASH TRANSFERRED OUT,#160,A1,12/30/2020,12/30/2020,12/30/2020,12/30/2020,12/30/2020,,12/30/2020,U.S. DOLLAR,USD,0,0,0,"-50,000,000.00","-50,000,000.00",0,0,0,0,0,U.S. DOLLAR,USD,PRELIMINARY,0,0,0,"-50,000,000.00","-50,000,000.00",0,0,0,0,0,0,0,790000,TRANSFER - CASH DISBURSED,0,1,0,0,0,0,12/1/2020,2/1/2021,2/1/2021,,LONG,ADDED,100,540,TRANSFER DISBURSEMENT,,NA1031,,,NA9123459,,,,,,,,NA9123459,20365000080S,1/29/2021 23:37,838084,838084,0
KSBG55000000,TTL VNT CAP & PRV EQ,KSBF50501202,CHARLES RIVER XV,20201230S000020,NRF2012170FD,NA9123459,NA9123459,USD (UNITED STATES DOLLAR),,NA,UNITED STATES,0,0,RECEIPTS AND DISBURSEMENT TRANSACTIONS,CD,FROM 8380848400 TO 8383328400,,,,CASH TRANSFERRED IN,#085,A1,12/30/2020,12/30/2020,12/30/2020,12/30/2020,12/30/2020,,12/30/2020,U.S. DOLLAR,USD,0,0,0,"37,515.00","37,515.00",0,0,0,0,0,U.S. DOLLAR,USD,PRELIMINARY,0,0,0,"37,515.00","37,515.00",0,0,0,0,0,0,0,690000,TRANSFER - CASH RECEIPT,0,1,0,0,0,0,12/1/2020,2/1/2021,2/1/2021,,LONG,ADDED,100,138,TRANSFER RECEIPT,,NA1031,,,NA9123459,,,,,,,,NA9123459,20365000020S,1/29/2021 23:37,838332,838332,0
KSBG55000000,TTL VNT CAP & PRV EQ,KSBF50528302,Y COMBINATOR ES20,20201230S000020,NRF2012160F3,NA9123459,NA9123459,USD (UNITED STATES DOLLAR),,NA,UNITED STATES,0,0,RECEIPTS AND DISBURSEMENT TRANSACTIONS,CD,FROM 8380848400 TO 1315198400,,,,CASH TRANSFERRED IN,#085,A1,12/30/2020,12/30/2020,12/30/2020,12/30/2020,12/30/2020,,12/30/2020,U.S. DOLLAR,USD,0,0,0,"693,913.00","693,913.00",0,0,0,0,0,U.S. DOLLAR,USD,PRELIMINARY,0,0,0,"693,913.00","693,913.00",0,0,0,0,0,0,0,690000,TRANSFER - CASH RECEIPT,0,1,0,0,0,0,12/1/2020,2/1/2021,2/1/2021,,LONG,ADDED,100,138,TRANSFER RECEIPT,,NA1031,,,NA9123459,,,,,,,,NA9123459,20365000020S,1/29/2021 23:37,131519,131519,0
KSBG55000000,TTL VNT CAP & PRV EQ,KSBF50528202,YCC20 LP CONTINUITY,20201230S000020,NRF2012160F3,NA9123459,NA9123459,USD (UNITED STATES DOLLAR),,NA,UNITED STATES,0,0,RECEIPTS AND DISBURSEMENT TRANSACTIONS,CD,FROM 8380848400 TO 11315128400,,,,CASH TRANSFERRED IN,#085,A1,12/30/2020,12/30/2020,12/30/2020,12/30/2020,12/30/2020,,12/30/2020,U.S. DOLLAR,USD,0,0,0,"156,522.00","156,522.00",0,0,0,0,0,U.S. DOLLAR,USD,PRELIMINARY,0,0,0,"156,522.00","156,522.00",0,0,0,0,0,0,0,690000,TRANSFER - CASH RECEIPT,0,1,0,0,0,0,12/1/2020,2/1/2021,2/1/2021,,LONG,ADDED,100,138,TRANSFER RECEIPT,,NA1031,,,NA9123459,,,,,,,,NA9123459,20365000020S,1/29/2021 23:37,131512,131512,0
KSBG55000000,TTL VNT CAP & PRV EQ,KSBF50171502,SEQ CHINA GR VI,20201230S000020,NRF201222004,NA9123459,NA9123459,USD (UNITED STATES DOLLAR),,NA,UNITED STATES,0,0,RECEIPTS AND DISBURSEMENT TRANSACTIONS,CD,FROM 8380848400 TO 4892598400,,,,CASH TRANSFERRED IN,#085,A1,12/30/2020,12/30/2020,12/30/2020,12/30/2020,12/30/2020,,12/30/2020,U.S. DOLLAR,USD,0,0,0,"770,000.00","770,000.00",0,0,0,0,0,U.S. DOLLAR,USD,PRELIMINARY,0,0,0,"770,000.00","770,000.00",0,0,0,0,0,0,0,690000,TRANSFER - CASH RECEIPT,0,1,0,0,0,0,12/1/2020,2/1/2021,2/1/2021,,LONG,ADDED,100,138,TRANSFER RECEIPT,,NA1031,,,NA9123459,,,,,,,,NA9123459,20365000020S,1/29/2021 23:37,489259,489259,0
KSBG55000000,TTL VNT CAP & PRV EQ,KSBF50515002,5AM IV,20201230S000010,GSF201230492,NA9123459,NA9123459,USD (UNITED STATES DOLLAR),,NA,UNITED STATES,0,0,RECEIPTS AND DISBURSEMENT TRANSACTIONS,CW,FROM :8383778400 10 MMD    TO,:8380848400 10 MMD,,,CASH TRANSFERRED OUT,#160,A1,12/30/2020,12/30/2020,12/30/2020,12/30/2020,12/30/2020,,12/30/2020,U.S. DOLLAR,USD,0,0,0,"-1,045,369.05","-1,045,369.05",0,0,0,0,0,U.S. DOLLAR,USD,PRELIMINARY,0,0,0,"-1,045,369.05","-1,045,369.05",0,0,0,0,0,0,0,790000,TRANSFER - CASH DISBURSED,0,1,0,0,0,0,12/1/2020,2/1/2021,2/1/2021,,LONG,ADDED,100,540,TRANSFER DISBURSEMENT,,NA1031,,,NA9123459,,,,,,,,NA9123459,20365000010S,1/29/2021 23:37,838377,838377,0
KSBG55000000,TTL VNT CAP & PRV EQ,KSBF50169102,TRUSTBRIDGE VI,20201230S000010,GSF201230491,NA9123459,NA9123459,USD (UNITED STATES DOLLAR),,NA,UNITED STATES,0,0,RECEIPTS AND DISBURSEMENT TRANSACTIONS,CW,FROM :1973118400 10 MMD    TO,:8380848400 10 MMD,,,CASH TRANSFERRED OUT,#160,A1,12/30/2020,12/30/2020,12/30/2020,12/30/2020,12/30/2020,,12/30/2020,U.S. DOLLAR,USD,0,0,0,"-227,833.51","-227,833.51",0,0,0,0,0,U.S. DOLLAR,USD,PRELIMINARY,0,0,0,"-227,833.51","-227,833.51",0,0,0,0,0,0,0,790000,TRANSFER - CASH DISBURSED,0,1,0,0,0,0,12/1/2020,2/1/2021,2/1/2021,,LONG,ADDED,100,540,TRANSFER DISBURSEMENT,,NA1031,,,NA9123459,,,,,,,,NA9123459,20365000010S,1/29/2021 23:37,197311,197311,0
KSBG55000000,TTL VNT CAP & PRV EQ,KSBF50516002,VERSANT V,20201230S000010,GSF201230491,NA9123459,NA9123459,USD (UNITED STATES DOLLAR),,NA,UNITED STATES,0,0,RECEIPTS AND DISBURSEMENT TRANSACTIONS,CW,FROM :8383788400 10 MMD    TO,:8380848400 10 MMD,,,CASH TRANSFERRED OUT,#160,A1,12/30/2020,12/30/2020,12/30/2020,12/30/2020,12/30/2020,,12/30/2020,U.S. DOLLAR,USD,0,0,0,"-3,339,166.59","-3,339,166.59",0,0,0,0,0,U.S. DOLLAR,USD,PRELIMINARY,0,0,0,"-3,339,166.59","-3,339,166.59",0,0,0,0,0,0,0,790000,TRANSFER - CASH DISBURSED,0,1,0,0,0,0,12/1/2020,2/1/2021,2/1/2021,,LONG,ADDED,100,540,TRANSFER DISBURSEMENT,,NA1031,,,NA9123459,,,,,,,,NA9123459,20365000010S,1/29/2021 23:37,838378,838378,0
KSBG66050000,TOTAL ILLIQUID REAL,KSBF60509202,KAYNE ANDERSN EN VII,20201230S000020,NRF2012160F3,NA9123459,NA9123459,USD (UNITED STATES DOLLAR),,NA,UNITED STATES,0,0,RECEIPTS AND DISBURSEMENT TRANSACTIONS,CD,FROM 8380848400 TO 8384478400,,,,CASH TRANSFERRED IN,#085,A1,12/30/2020,12/30/2020,12/30/2020,12/30/2020,12/30/2020,,12/30/2020,U.S. DOLLAR,USD,0,0,0,"600,000.00","600,000.00",0,0,0,0,0,U.S. DOLLAR,USD,PRELIMINARY,0,0,0,"600,000.00","600,000.00",0,0,0,0,0,0,0,690000,TRANSFER - CASH RECEIPT,0,1,0,0,0,0,12/1/2020,2/1/2021,2/1/2021,,LONG,ADDED,100,138,TRANSFER RECEIPT,,NA1031,,,NA9123459,,,,,,,,NA9123459,20365000020S,1/29/2021 23:37,838447,838447,0
KSBG66050000,TOTAL ILLIQUID REAL,KSBF60506302,FIRST RESERVE XIII,20201230S000010,GSF201230491,NA9123459,NA9123459,USD (UNITED STATES DOLLAR),,NA,UNITED STATES,0,0,RECEIPTS AND DISBURSEMENT TRANSACTIONS,CW,FROM :8384388400 10 MMD    TO,:8380848400 10 MMD,,,CASH TRANSFERRED OUT,#160,A1,12/30/2020,12/30/2020,12/30/2020,12/30/2020,12/30/2020,,12/30/2020,U.S. DOLLAR,USD,0,0,0,"-20,474.00","-20,474.00",0,0,0,0,0,U.S. DOLLAR,USD,PRELIMINARY,0,0,0,"-20,474.00","-20,474.00",0,0,0,0,0,0,0,790000,TRANSFER - CASH DISBURSED,0,1,0,0,0,0,12/1/2020,2/1/2021,2/1/2021,,LONG,ADDED,100,540,TRANSFER DISBURSEMENT,,NA1031,,,NA9123459,,,,,,,,NA9123459,20365000010S,1/29/2021 23:37,838438,838438,0
KSBG66050000,TOTAL ILLIQUID REAL,KSBF60512302,NGP XI,20201230S000010,GSF201230492,NA9123459,NA9123459,USD (UNITED STATES DOLLAR),,NA,UNITED STATES,0,0,RECEIPTS AND DISBURSEMENT TRANSACTIONS,CW,FROM :8384898400 10 MMD    TO,:8380848400 10 MMD,,,CASH TRANSFERRED OUT,#160,A1,12/30/2020,12/30/2020,12/30/2020,12/30/2020,12/30/2020,,12/30/2020,U.S. DOLLAR,USD,0,0,0,"-139,877.00","-139,877.00",0,0,0,0,0,U.S. DOLLAR,USD,PRELIMINARY,0,0,0,"-139,877.00","-139,877.00",0,0,0,0,0,0,0,790000,TRANSFER - CASH DISBURSED,0,1,0,0,0,0,12/1/2020,2/1/2021,2/1/2021,,LONG,ADDED,100,540,TRANSFER DISBURSEMENT,,NA1031,,,NA9123459,,,,,,,,NA9123459,20365000010S,1/29/2021 23:37,838489,838489,0
KSBG66050000,TOTAL ILLIQUID REAL,KSBF60514502,QPP VI-C,20201230S000030,GSF201230492,NA9123459,NA9123459,USD (UNITED STATES DOLLAR),,NA,UNITED STATES,0,0,RECEIPTS AND DISBURSEMENT TRANSACTIONS,CW,FROM :8385038400 10 MMD    TO,:8380848400 10 MMD,,,CASH TRANSFERRED OUT,#160,A1,12/30/2020,12/30/2020,12/30/2020,12/30/2020,12/30/2020,,12/30/2020,U.S. DOLLAR,USD,0,0,0,"-193,685.60","-193,685.60",0,0,0,0,0,U.S. DOLLAR,USD,PRELIMINARY,0,0,0,"-193,685.60","-193,685.60",0,0,0,0,0,0,0,790000,TRANSFER - CASH DISBURSED,0,1,0,0,0,0,12/1/2020,2/1/2021,2/1/2021,,LONG,ADDED,100,540,TRANSFER DISBURSEMENT,,NA1031,,,NA9123459,,,,,,,,NA9123459,20365000030S,1/29/2021 23:37,838503,838503,0
