Reporting Account Number,Reporting Account Name,Source Account Number,Source Account Name,As Of Date,Base Currency Code,Target Currency Code,Asset Type Name,Purchases,Sales,Total Market Value,Cap Market Value,Total Monthly Return,Cap Monthly Return,Return Due To Income,Total Index Value,Cap Index Value,Report ID,Begin Date,Legacy Currency,Euro Conversion Date
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50502202,Founders Fund IV,12/31/2020,USD,USD,TOTAL NET OF FEES,0,1691,32058095.04,32058095.04,0,-0.4622,0.4622,114.3511,111.8043,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50502102,Founders Fund III,12/31/2020,USD,USD,TOTAL NET OF FEES,0,0,22245311,22245311,0,0,0,121.0326,121.0326,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50502002,Founders Fund II,12/31/2020,USD,USD,TOTAL NET OF FEES,0,0,76114121,76114121,0,0,0,130.1746,129.5296,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50501402,CRV XVII,12/31/2020,USD,USD,TOTAL NET OF FEES,550000,0,10091520,10091520,0,0,0,110.2298,110.2298,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50501302,Charles River XVI,12/31/2020,USD,USD,TOTAL NET OF FEES,0,0,27931021,27931021,0,0,0,104.4709,104.4709,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50501202,Charles River XV,12/31/2020,USD,USD,TOTAL NET OF FEES,200000,162485,17966277,17966277,0,0,0,97.401,97.401,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50501102,Charles River XIV,12/31/2020,USD,USD,TOTAL NET OF FEES,0,0,2557722,2557722,0,0,0,98.856,98.856,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50501002,Charles River XIII,12/31/2020,USD,USD,TOTAL NET OF FEES,0,0,869465,869465,0,0,0,97.7864,97.7864,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50500002,Champion Ventures III,12/31/2020,USD,USD,TOTAL NET OF FEES,0,0,1596390,1596390,-1.1215,-1.1215,0,98.8785,91.6202,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50181002,Saama Capital IV,12/31/2020,USD,USD,TOTAL NET OF FEES,0,0,4234291,4234291,2.0704,2.0704,0,102.0704,102.0704,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50180002,Alphax Partners I,12/31/2020,USD,USD,TOTAL NET OF FEES,0,0,6096248.3,6096248.3,0,0,0,94.8108,94.8108,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50179002,Northern Light V,12/31/2020,USD,USD,TOTAL NET OF FEES,0,0,19832660,19832660,0,0,0,100.5098,100.5098,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50178302,83North FXV III,12/31/2020,USD,USD,TOTAL NET OF FEES,925500,0,2000281,2000281,0,0,0,99.5398,99.5398,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50178202,83North FXV LP,12/31/2020,USD,USD,TOTAL NET OF FEES,0,0,2930853,2930853,0,0,0,99.6341,99.6341,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50178102,83NORTH V,12/31/2020,USD,USD,TOTAL NET OF FEES,524535,0,2546464,2546464,0,0,0,98.9173,98.9173,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50178002,83North IV LP,12/31/2020,USD,USD,TOTAL NET OF FEES,637500,0,5050194,5050194,0,0,0,99.4314,99.4314,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50177602,Accel India VI,12/31/2020,USD,USD,TOTAL NET OF FEES,0,0,1762586,1762586,0,0,0,98.5654,98.5654,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50177502,Accel Leaders II,12/31/2020,USD,USD,TOTAL NET OF FEES,315000,0,2976136,2976136,0,0,0,101.2455,101.2455,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50177402,Accel Growth V,12/31/2020,USD,USD,TOTAL NET OF FEES,540000,0,5371523,5371523,0,0,0,105.0937,105.0937,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50177302,Accel India V,12/31/2020,USD,USD,TOTAL NET OF FEES,0,0,7287381,7287381,0,0,0,101.5273,101.5273,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50177202,Accel Leaders Fund,12/31/2020,USD,USD,TOTAL NET OF FEES,0,0,4423291.04,4423291.04,0,0,0,133.4264,133.4264,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50177102,Accel Growth Fund IV,12/31/2020,USD,USD,TOTAL NET OF FEES,0,0,7661429.52,7661429.52,0,0,0,105.9846,105.9846,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50177002,Accel XIII,12/31/2020,USD,USD,TOTAL NET OF FEES,0,0,2477414,2477414,0,0,0,103.252,103.252,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50176502,GGV Discovery II,12/31/2020,USD,USD,TOTAL NET OF FEES,0,0,6183342.33,6183342.33,0,0,0,104.235,104.235,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50176402,GGV VII Plus,12/31/2020,USD,USD,TOTAL NET OF FEES,59707,0,2158120.55,2158120.55,-0.0139,-0.0139,0,110.7002,110.7002,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50176302,GGV VII,12/31/2020,USD,USD,TOTAL NET OF FEES,898827,0,8649357.14,8649357.14,-0.0142,-0.0142,0,104.9276,104.9276,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50176202,GGV Discovery I,12/31/2020,USD,USD,TOTAL NET OF FEES,4844,0,1283344.14,1283344.14,-0.0122,-0.0122,0,100.5886,100.5886,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50176102,GGV VI Plus,12/31/2020,USD,USD,TOTAL NET OF FEES,74336,0,1956732.82,1956732.82,-0.0345,-0.0345,0,141.3423,141.3423,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50176002,GGV VI,12/31/2020,USD,USD,TOTAL NET OF FEES,44336,0,7082991.64,7082991.64,-0.0094,-0.0094,0,116.4813,116.4813,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50175002,Shamrock Cap Cont I,12/31/2020,USD,USD,TOTAL NET OF FEES,0,0,10367643.82,10367643.82,0,0,0,105.0926,105.0926,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50174302,SEQ GBL III China,12/31/2020,USD,USD,TOTAL NET OF FEES,0,0,876716,876716,0,0,0,131.6636,131.6636,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50174202,Seq Gbl III US India,12/31/2020,USD,USD,TOTAL NET OF FEES,487226,0,633394,633394,0,0,0,100,100,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50174102,Sequoia GLB GRTH III,12/31/2020,USD,USD,TOTAL NET OF FEES,0,0,21939325,21939325,0,0,0,166.8482,166.8482,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50174002,Sequoia Cap Gbl Growth Fund II,12/31/2020,USD,USD,TOTAL NET OF FEES,0,0,69751822.88,69751822.88,0,0,0,101.2944,101.2944,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50172302,Seq India VC VII,12/31/2020,USD,USD,TOTAL NET OF FEES,150000,0,426796,426796,0,0,0,91.6163,91.6163,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50172202,Seq India Gr III,12/31/2020,USD,USD,TOTAL NET OF FEES,0,0,413254,413254,0,0,0,107.743,107.743,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50172102,Sequoia India Seed I,12/31/2020,USD,USD,TOTAL NET OF FEES,0,0,987922,987922,0,0,0,100.1692,100.1692,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50172002,Sequoia India VC VI,12/31/2020,USD,USD,TOTAL NET OF FEES,192117,0,6934262,6934262,0,0,0,103.6537,103.6537,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50171702,Seq China Seed II,12/31/2020,USD,USD,TOTAL NET OF FEES,200000,0,292013,292013,0,0,0,92.013,92.013,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50171602,Seq China VC VIII,12/31/2020,USD,USD,TOTAL NET OF FEES,800000,0,1475462,1475462,0,0,0,93.8142,93.8142,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50171502,Seq China Gr VI,12/31/2020,USD,USD,TOTAL NET OF FEES,770000,0,3921222,3921222,0,0,0,112.4555,112.4555,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50171402,Sequoia China GR V,12/31/2020,USD,USD,TOTAL NET OF FEES,644598,0,20142424,20142424,0,0,0,102.3789,102.3789,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50171302,Sequoia China VC VII,12/31/2020,USD,USD,TOTAL NET OF FEES,248217,0,7468515,7468515,0,0,0,99.3465,99.3465,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50171202,Sequoia China Seed I,12/31/2020,USD,USD,TOTAL NET OF FEES,200000,0,1740510,1740510,0,0,0,99.157,99.157,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50171102,Sequoia Cap China Growth IV,12/31/2020,USD,USD,TOTAL NET OF FEES,0,0,40337070,40337070,0,0,0,92.5717,92.5717,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50171002,Sequoia Cap China Venture VI,12/31/2020,USD,USD,TOTAL NET OF FEES,0,0,8528078.1,8528078.1,0,0,0,103.0424,103.0424,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50170002,Thompson Street Capital IV,12/31/2020,USD,USD,TOTAL NET OF FEES,960635,1067040,22828675,22828675,-0.2968,-8.0085,7.7117,107.1478,97.7711,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50169102,Trustbridge VI,12/31/2020,USD,USD,TOTAL NET OF FEES,1110081,269507,41577263.13,41577263.13,-0.4289,-3.3968,2.9679,113.8122,110.4198,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50169002,Trustbridge V,12/31/2020,USD,USD,TOTAL NET OF FEES,0,194467,33682158.36,33682158.36,-1.5953,-3.6187,2.0234,112.2535,109.9453,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50168002,Kandeo Fund II,12/31/2020,USD,USD,TOTAL NET OF FEES,0,0,12875602.96,12875602.96,-0.4126,-0.4126,0,99.6871,99.6871,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50166102,IDG China Venture V,12/31/2020,USD,USD,TOTAL NET OF FEES,750000,0,14797241,14797241,0,0,0,103.8436,103.8436,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50166002,IDG China Capital Fund III,12/31/2020,USD,USD,TOTAL NET OF FEES,0,0,17564704,17564704,0,0,0,112.1051,112.1051,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50165002,Revolution Growth III,12/31/2020,USD,USD,TOTAL NET OF FEES,0,0,41182098,41182098,0,0,0,121.8293,111.6523,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50164102,Shoreline Fund III Co-Inv,12/31/2020,USD,USD,TOTAL NET OF FEES,0,164647,3392048,3392048,-0.5844,-6.3318,5.7474,98.445,92.7537,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50164002,Shoreline China Value III,12/31/2020,USD,USD,TOTAL NET OF FEES,0,1254631,7407436,7407436,-0.6796,-0.7311,0.0515,98.7649,98.7137,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50163402,Valar Fund VI,12/31/2020,USD,USD,TOTAL NET OF FEES,0,0,2070730,2070730,0,0,0,97.8365,97.8365,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50163302,Valar Fund V,12/31/2020,USD,USD,TOTAL NET OF FEES,0,0,23833662,23833662,0,0,0,114.3816,114.3816,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50163202,Valar Global Fund IV,12/31/2020,USD,USD,TOTAL NET OF FEES,0,0,28215417,28215417,0,0,0,113.8815,113.8815,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50163102,Valar Global Fund III,12/31/2020,USD,USD,TOTAL NET OF FEES,0,0,22500000,22500000,0,0,0,100,100,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50163002,Valar Global Fund II,12/31/2020,USD,USD,TOTAL NET OF FEES,0,0,22377611,22377611,0,0,0,101.6024,101.6024,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50162202,DCM Vent China IX,12/31/2020,USD,USD,TOTAL NET OF FEES,0,0,6221813,6221813,13.1199,13.1199,0,113.1199,113.1199,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50162102,DCM Ventures China Fund VIII,12/31/2020,USD,USD,TOTAL NET OF FEES,0,0,12987898,12987898,0,0,0,92.4815,92.4815,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50162002,DCM Ventures China Turbo Fund,12/31/2020,USD,USD,TOTAL NET OF FEES,0,0,24973840,24973840,0,0,0,98.546,98.546,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50161402,Hillhouse Focused V,12/31/2020,USD,USD,TOTAL NET OF FEES,0,115996,643605.76,643605.76,0.189,0,0.189,100.189,100,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50161302,Hillhouse V Feeder,12/31/2020,USD,USD,TOTAL NET OF FEES,400000,105324,294676.03,294676.03,-17.7841,-17.7841,0,82.2159,82.2159,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50161202,Hillhouse Fund IV,12/31/2020,USD,USD,TOTAL NET OF FEES,79716,91742,40812876.08,40812876.08,-0.1777,-0.8303,0.6526,122.2824,116.1807,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50161102,Hillhouse Fund III,12/31/2020,USD,USD,TOTAL NET OF FEES,843986,0,42468766.96,42468766.96,-0.0724,-0.0724,0,106.6392,106.0697,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50161002,Hillhouse Fund II,12/31/2020,USD,USD,TOTAL NET OF FEES,533774,12743,30742860.87,30742860.87,-1.9426,-5.1406,3.198,121.3611,113.5027,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50160102,Deerfield PD IV,12/31/2020,USD,USD,TOTAL NET OF FEES,0,0,28803975,28803975,0,0,0,105.5867,105.5867,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50160002,Deerfield PD Fund III,12/31/2020,USD,USD,TOTAL NET OF FEES,0,0,26467341,26467341,0,0,0,105.557,105.557,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50159102,Pamlico Capital IV,12/31/2020,USD,USD,TOTAL NET OF FEES,2197845,0,18029335.61,18029335.61,-1.2709,-5.5313,4.2604,107.0354,102.4165,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50159002,Pamlico Capital III LP,12/31/2020,USD,USD,TOTAL NET OF FEES,0,0,8176426.4,8176426.4,0,0,0,109.5981,116.4993,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50158102,Kuramo Africa Opp Fund II,12/31/2020,USD,USD,TOTAL NET OF FEES,0,0,15451072,15451072,0.596,0.596,0,99.9839,99.9839,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50158002,Kuramo Africa Opp Fund,12/31/2020,USD,USD,TOTAL NET OF FEES,0,0,11877460,11877460,0,0,0,104.9732,104.9732,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50157102,ZMC III,12/31/2020,USD,USD,TOTAL NET OF FEES,0,0,5785775.61,5785775.61,0,0,0,98.0598,98.0598,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50157002,ZMC II LP,12/31/2020,USD,USD,TOTAL NET OF FEES,0,0,37690952.69,37690952.69,0,0,0,118.5049,118.5049,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50156102,Sentinel Capital VI,12/31/2020,USD,USD,TOTAL NET OF FEES,0,0,6720782,6720782,0,0,0,114.4051,114.4051,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50156002,Sentinel Capital V,12/31/2020,USD,USD,TOTAL NET OF FEES,92989,685000,9017550,9017550,0,-19.577,19.577,123.0784,98.9833,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50155302,Marlin Heritage II,12/31/2020,USD,USD,TOTAL NET OF FEES,52900,0,4656494,4656494,-0.0388,-0.0388,0,102.1522,102.1522,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50155202,Marlin Equity V,12/31/2020,USD,USD,TOTAL NET OF FEES,0,836454,8945702,8945702,0,0,0,107.6631,107.6631,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50155102,Marlin Heritage L.P.,12/31/2020,USD,USD,TOTAL NET OF FEES,30443,0,4203756,4203756,-0.0691,-0.0691,0,104.5972,104.5972,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50155002,Marlin IV,12/31/2020,USD,USD,TOTAL NET OF FEES,0,187051,5755275,5755275,-0.054,-0.054,0,101.9037,101.9037,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50154002,Telegraph Hill III,12/31/2020,USD,USD,TOTAL NET OF FEES,0,0,19351532.5,19351532.5,0,0,0,139.0904,139.0904,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50153202,TCV X,12/31/2020,USD,USD,TOTAL NET OF FEES,1273871,0,16016197,16016197,-1.2082,-1.2082,0,113.3101,113.3101,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50153102,TCV IX,12/31/2020,USD,USD,TOTAL NET OF FEES,0,855428,24575139,24575139,0,-11.4109,11.4109,131.2801,112.143,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50153002,TCV VIII,12/31/2020,USD,USD,TOTAL NET OF FEES,0,0,35505386,35505386,0,0,0,104.0988,104.0988,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50152202,FTV VI LP,12/31/2020,USD,USD,TOTAL NET OF FEES,0,0,12490480,12490480,0,0,0,105.0063,105.0063,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50152102,"FTV V, L.P.",12/31/2020,USD,USD,TOTAL NET OF FEES,0,0,47115270,47115270,0,0,0,117.0389,117.0389,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50152002,FTV IV LP,12/31/2020,USD,USD,TOTAL NET OF FEES,0,0,33988204.09,33988204.09,0,0,0,124.5326,124.7148,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50151402,Sequoia US GR IX,12/31/2020,USD,USD,TOTAL NET OF FEES,1365000,0,1365000,1365000,0,0,0,100,100,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50151302,Sequoia US GR VIII,12/31/2020,USD,USD,TOTAL NET OF FEES,500674,0,8100244,8100244,0,0,0,104.317,104.317,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50151202,Sequoia US Growth VII,12/31/2020,USD,USD,TOTAL NET OF FEES,0,0,14425116.68,14425116.68,0,0,0,185.1749,185.1749,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50151102,Sequoia US Growth VI,12/31/2020,USD,USD,TOTAL NET OF FEES,0,0,11100644,11100644,0,0,0,145.1358,145.1358,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50151002,Sequoia US Growth V,12/31/2020,USD,USD,TOTAL NET OF FEES,0,0,3430270.84,3430270.84,0,0,0,105.0141,105.0141,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50150002,Ceyuan Ventures III,12/31/2020,USD,USD,TOTAL NET OF FEES,0,95110,13008016.62,13008016.62,-1.6301,-9.4525,7.8224,106.7445,98.2562,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50149802,Sequoia Capital India V,12/31/2020,USD,USD,TOTAL NET OF FEES,0,0,13965403,13965403,0,0,0,100.7486,100.7486,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50149702,Sequoia China Venture V,12/31/2020,USD,USD,TOTAL NET OF FEES,0,0,9431282.9,9431282.9,0,0,0,106.7095,106.7095,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50149602,Sequoia India IV,12/31/2020,USD,USD,TOTAL NET OF FEES,0,91296,8607909,8607909,0,-0.9074,0.9074,101.0456,100.1287,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50149502,Sequoia China Growth III,12/31/2020,USD,USD,TOTAL NET OF FEES,0,0,28565330.18,28565330.18,0,0,0,100.9934,100.9934,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50149402,Sequoia Israel Venture V,12/31/2020,USD,USD,TOTAL NET OF FEES,0,0,4860872,4860872,0,0,0,123.5273,123.5273,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50149302,Sequoia China Venture IV,12/31/2020,USD,USD,TOTAL NET OF FEES,0,0,7895296,7895296,0,0,0,102.8781,102.8781,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50149202,Sequoia China Growth 2010,12/31/2020,USD,USD,TOTAL NET OF FEES,0,0,11643828,11643828,0,0,0,135.3295,135.3295,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50149102,Sequoia China Venture 2010,12/31/2020,USD,USD,TOTAL NET OF FEES,0,0,10153275,10153275,0,0,0,128.0244,128.0244,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50149002,Sequoia India Growth II,12/31/2020,USD,USD,TOTAL NET OF FEES,0,0,3894451,3894451,0,0,0,101.919,101.919,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50147002,Vestar Capital V,12/31/2020,USD,USD,TOTAL NET OF FEES,0,0,611730.44,611730.44,0,0,0,163.4533,62.2463,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50146102,Varde Fund X,12/31/2020,USD,USD,TOTAL NET OF FEES,0,0,2040778.3,2040778.3,0.3858,-1.6878,2.0736,98.3103,91.5012,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50146002,Varde IX,12/31/2020,USD,USD,TOTAL NET OF FEES,0,0,30869.58,30869.58,58.6005,-55.7596,114.3601,132.68,37.0101,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50143002,Terra Firma Cap III,12/31/2020,USD,USD,TOTAL NET OF FEES,0,0,61860.35,61860.35,0.0803,-39.7355,39.8158,98.6109,51.8097,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50142402,TA XIII LP,12/31/2020,USD,USD,TOTAL NET OF FEES,2550000,0,9688742,9688742,0,0,0,105.5643,105.5643,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50142302,TA XII,12/31/2020,USD,USD,TOTAL NET OF FEES,180000,214320,7464423,7464423,0,-4.5341,4.5341,115.6841,102.5692,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50142202,TA XI LP,12/31/2020,USD,USD,TOTAL NET OF FEES,25000,281775,8845435,8845435,0,-13.3919,13.3919,108.4673,92.7902,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50142102,TA-X LP,12/31/2020,USD,USD,TOTAL NET OF FEES,0,2237,35,35,0,-5.5255,5.5255,98.6392,93.1889,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50142002,TA Subord Debt II LP,12/31/2020,USD,USD,TOTAL NET OF FEES,0,0,10195,10195,0,0,0,96.9106,96.9106,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50141002,Summit Partners VII-B,12/31/2020,USD,USD,TOTAL NET OF FEES,0,0,1200903,1200903,0,0,0,107.9166,107.9166,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50140002,Sino Finance Group,12/31/2020,USD,USD,TOTAL NET OF FEES,0,0,54444423,54444423,0,0,0,100,100,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50139302,Silver Lake V,12/31/2020,USD,USD,TOTAL NET OF FEES,0,0,33520068,33520068,0,0,0,137.5328,137.5328,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50139202,Silver Lake IV,12/31/2020,USD,USD,TOTAL NET OF FEES,0,521501,25544315,25544315,-1.1074,-5.1123,4.0049,122.2224,117.2727,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50139102,Silver Lake III,12/31/2020,USD,USD,TOTAL NET OF FEES,0,197010,3505917,3505917,-0.0101,5.5156,-5.5257,119.4773,126.0799,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50139002,Silver Lake II,12/31/2020,USD,USD,TOTAL NET OF FEES,0,0,11316,11316,0,0,0,98.994,98.994,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50138202,Shamrock Capital Growth IV,12/31/2020,USD,USD,TOTAL NET OF FEES,2523408,0,16087650,16087650,-1.7935,-3.1818,1.3883,99.2278,97.8251,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50138102,Shamrock Cap Growth III,12/31/2020,USD,USD,TOTAL NET OF FEES,0,2223859,6688088,6688088,-8.3451,-41.9971,33.652,139.4821,88.2699,RAM532,10/31/2020,,
